date,Revenue,COGS,day_of_week,day_of_month,day_of_year,week_of_year,month,quarter,year,is_weekend,time_index,revenue_lag_1,cogs_lag_1,revenue_lag_7,cogs_lag_7,revenue_lag_14,cogs_lag_14,revenue_lag_28,cogs_lag_28,revenue_lag_30,cogs_lag_30,revenue_lag_60,cogs_lag_60,revenue_lag_90,cogs_lag_90,revenue_lag_365,cogs_lag_365,revenue_roll_mean_7,revenue_roll_std_7,cogs_roll_mean_7,revenue_roll_mean_14,revenue_roll_std_14,cogs_roll_mean_14,revenue_roll_mean_28,revenue_roll_std_28,cogs_roll_mean_28,revenue_roll_mean_30,revenue_roll_std_30,cogs_roll_mean_30,revenue_roll_mean_60,revenue_roll_std_60,cogs_roll_mean_60,revenue_roll_mean_90,revenue_roll_std_90,cogs_roll_mean_90,revenue_ewm_7,revenue_ewm_30,active_campaigns,active_promo_types,active_promo_channels,active_promo_categories
2012-08-27,3038895.84,2365260.68,0,27,240,35,8,3,2012,0,54,4280204.53,3476942.48,3541027.32,2827038.81,3928170.01,3189564.96,6586130.95,5195109.56,4326956.84,3403662.59,,,,,,,4324669.184285714,669905.5062253146,3406157.9600000004,4193474.185,610365.4637564542,3318205.4342857143,4779558.928571428,2148428.2386398474,3769768.875714286,4765293.549666666,2074678.5043211158,3759227.900666667,4601790.192962963,1721531.1307256646,3624666.697222222,4601790.192962963,1721531.1307256646,3624666.697222222,4268083.048085531,4432851.484836067,0.0,0.0,0.0,0.0
2012-08-28,9508676.62,7439851.59,1,28,241,35,8,3,2012,0,55,3038895.84,2365260.68,4147483.23,3364364.64,4033912.16,3258198.58,9151622.14,7142891.18,4804199.65,3819645.91,,,,,,,4252936.115714285,784829.0061274213,3340189.6557142856,4129954.601428571,682150.2494103304,3259326.557142857,4652871.960357143,2142531.405755174,3668702.8442857144,4722358.182999999,2097267.8664202364,3724614.503666667,4573373.932,1718487.206979313,3601768.4060000004,4573373.932,1718487.206979313,3601768.4060000004,3960786.2460641484,4342918.862588579,0.0,0.0,0.0,0.0
2012-08-29,9260558.32,7336294.54,2,29,242,35,8,3,2012,0,56,9508676.62,7439851.59,4597682.81,3562468.33,3780293.26,2886923.59,9148357.3,7308514.33,6586130.95,5195109.56,,,,,,,5018820.885714286,2129216.247981561,3922402.077142857,4521009.205714285,1589140.3353110868,3558016.057857143,4665623.906071428,2171169.976796963,3679308.5732142855,4879174.082,2272184.5175446435,3845288.0263333335,4661504.337142857,1826048.7375083354,3670305.6057142853,4661504.337142857,1826048.7375083354,3670305.6057142853,5347758.839548111,4676193.556615123,0.0,0.0,0.0,0.0
2012-08-30,10086534.1,7950911.72,3,30,243,35,8,3,2012,0,57,9260558.32,7336294.54,5478869.55,4195738.04,5249978.18,4222455.97,9692427.0,7537501.15,9151622.14,7142891.18,,,,,,,5684945.9585714275,2642924.2604166674,4461520.107142857,4912456.71,2011490.084546856,3875828.2685714285,4669631.085357143,2179836.1203910587,3680300.723571428,4968321.660999999,2390832.0535332146,3916660.8589999997,4742189.494736842,1909446.4029829444,3734621.2010526317,4742189.494736842,1909446.4029829444,3734621.2010526317,6325958.709661083,4971959.025220599,0.0,0.0,0.0,0.0
2012-08-31,9104678.52,7277460.12,4,31,244,35,8,3,2012,0,58,10086534.1,7950911.72,4637850.57,3632210.67,4089284.05,3238908.92,9297269.95,7118808.46,9148357.3,7308514.33,,,,,,,6343183.7514285715,3114719.452716161,4997973.49,5257924.99,2442972.3403325104,4142146.536428571,4683706.338928571,2214466.9213060834,3695065.386785715,4999485.393000001,2452537.1779334075,3943594.877,4834333.36724138,2018531.5243369201,3807315.865172414,4834333.36724138,2018531.5243369201,3807315.865172414,7266102.557245813,5301931.610690238,0.0,0.0,0.0,0.0
2012-09-01,8560208.92,6738335.17,5,1,245,35,9,3,2012,1,59,9104678.52,7277460.12,3589566.28,2784342.75,3450015.71,2808916.94,6384195.03,5087528.11,9692427.0,7537501.15,,,,,,,6981302.03,3164284.8362573204,5518723.411428572,5616167.452142857,2619755.4779253593,4430614.479285714,4676828.073571428,2199857.08515208,3700731.5174999996,4998029.433666666,2450000.9048553435,3942559.7366666663,4906712.0986440675,2076849.10505268,3866131.8694915255,4906712.0986440675,2076849.10505268,3866131.8694915255,7725746.54793436,5547270.120968288,0.0,0.0,0.0,0.0
2012-09-02,2587099.44,1946097.28,6,2,246,35,9,3,2012,1,60,8560208.92,6738335.17,4280204.53,3476942.48,3904300.93,3006801.4,2359224.19,1863413.11,9297269.95,7118808.46,5123547.94,3982991.19,,,,,7691393.835714285,2814712.9549171757,6083579.471428571,5981181.252857142,2650550.3010923043,4711287.21,4754542.855357142,2298626.4714954747,3759688.9125,4960288.831,2382997.6208573105,3915920.870666667,4967603.712333334,2112501.5278532947,3914001.9245,4967603.712333334,2112501.5278532947,3914001.9245,7934362.140950769,5741653.269292914,0.0,0.0,0.0,0.0
2012-09-03,3865505.01,3063431.08,0,3,247,36,9,3,2012,0,61,2587099.44,1946097.28,3038895.84,2365260.68,3541027.32,2827038.81,3630003.7,2922718.71,6384195.03,5087528.11,2751773.45,2150580.23,,,,,7449521.68,3202700.6294741086,5864887.3,5887095.4321428565,2751403.127017898,4635522.63,4762681.257142857,2290219.65311787,3762641.9185714284,4736616.480666667,2274319.8696815423,3743497.1646666666,4925329.570666667,2134591.4363611825,3880053.6926666666,4928579.052131148,2116880.573808339,3881741.1926229508,6597546.465713077,5538133.66740305,0.0,0.0,0.0,0.0
2012-09-04,3645749.44,2876968.79,1,4,248,36,9,3,2012,0,62,3865505.01,3063431.08,9508676.62,7439851.59,4147483.23,3364364.64,2240253.44,1781265.84,2359224.19,1863413.11,3054029.42,2517632.84,,,,,7567608.704285714,3023179.6535389884,5964625.928571428,5910272.409999999,2731414.412570615,4652407.792142857,4771092.018214285,2286335.0069810487,3767667.360357143,4652660.1466666665,2257831.240118237,3676027.2636666666,4943891.763333334,2120163.744879204,3895267.8735,4911432.696612903,2103793.998203931,3868542.642419355,5914536.101784809,5430222.141118982,0.0,0.0,0.0,0.0
2012-09-05,2398185.51,1966376.48,2,5,249,36,9,3,2012,0,63,3645749.44,2876968.79,9260558.32,7336294.54,4597682.81,3562468.33,2617553.36,1997006.42,3630003.7,2922718.71,2667930.94,2108246.62,,,,,6730047.678571428,3202612.668804228,5312785.528571429,5874434.282142856,2759470.1052138545,4617593.802857143,4821288.303928571,2243744.810888855,3806799.608571429,4695544.321666667,2224744.1113349567,3709812.453,4953753.763666666,2112586.6636430975,3901256.8060000003,4891342.486190476,2092842.744361041,3852803.374920635,5347339.436338606,5315094.870079048,0.0,0.0,0.0,0.0
2012-09-06,2858227.37,2147909.96,3,6,250,36,9,3,2012,0,64,2398185.51,1966376.48,10086534.1,7950911.72,5478869.55,4195738.04,4478691.52,3621672.71,2240253.44,1781265.84,2360851.9,1808622.79,,,,,5749708.705714285,3346004.126006396,4545654.377142857,5717327.332142858,2896940.4721887326,4503587.242142857,4813453.737857142,2252092.1282178825,3805705.682142857,4654483.715333332,2256232.792143869,3677934.378666667,4949258.0065,2117814.082046532,3898892.3036666666,4852386.9084375,2099425.9835300082,3823327.9546875,4610050.954753954,5126907.169428787,0.0,0.0,0.0,0.0
2012-09-07,3282753.8,2580035.06,4,7,251,36,9,3,2012,0,65,2858227.37,2147909.96,9104678.52,7277460.12,4637850.57,3632210.67,3412496.65,2699279.56,2617553.36,1997006.42,3548386.46,2787841.68,,,,,4717093.458571428,2865397.347121636,3716654.125714286,5530138.6049999995,2996491.1415489297,4357313.807857143,4755580.018214285,2281640.6854834096,3753071.298214286,4675082.846333333,2236162.856229932,3690155.8493333333,4957547.597666667,2108463.5445057433,3904547.0898333336,4821707.530923077,2097593.966502369,3797552.293230769,4172095.0585654657,4980540.730755962,0.0,0.0,0.0,0.0
2012-09-08,3666204.89,2804001.32,5,8,252,36,9,3,2012,1,66,3282753.8,2580035.06,8560208.92,6738335.17,3589566.28,2784342.75,2732604.35,2168668.05,4478691.52,3621672.71,5234938.62,4044438.84,,,,,3885389.927142857,2130231.7548760828,3045593.402857143,5433345.978571429,3048957.782169346,4282158.407142857,4750946.345,2284599.1367784063,3748812.566071429,4697256.1943333335,2218283.8048985177,3709590.1373333335,4953120.386666667,2111748.8765260456,3901083.646166667,4798390.050151515,2089998.6115326632,3779105.0624242425,3949759.743924099,4871006.09006203,0.0,0.0,0.0,0.0
2012-09-09,4458501.42,3589475.8,6,9,253,36,9,3,2012,1,67,3666204.89,2804001.32,2587099.44,1946097.28,4280204.53,3476942.48,3388181.83,2654275.25,3412496.65,2699279.56,5582884.78,4338313.07,,,,,3186246.4942857143,577324.6722993271,2483545.71,5438820.165,3045459.5556067973,4283562.590714285,4784289.221428571,2260739.3703185897,3771503.04,4670173.306666667,2225990.6738685756,3682334.4243333335,4926974.824499999,2117902.8253771607,3880409.6875,4781491.764179104,2078711.8461733274,3764551.2752238805,3878871.030443074,4793276.980380609,0.0,0.0,0.0,0.0
2012-09-10,4548962.79,3517300.88,0,10,254,37,9,3,2012,0,68,4458501.42,3589475.8,3865505.01,3063431.08,3038895.84,2365260.68,3928170.01,3189564.96,2732604.35,2168668.05,5734632.02,4458811.27,,,,,3453589.634285714,678131.2047682648,2718314.07,5451555.657142856,3040610.7017703885,4291600.6850000005,4822514.921071428,2245254.7132722046,3804903.0596428574,4705040.132333334,2213770.2546690376,3712007.632333333,4908235.101833333,2116975.0129241035,3867929.0663333335,4776741.90617647,2063512.5198292541,3761976.635882353,4023778.6278323056,4771678.557130247,0.0,0.0,0.0,0.0
2012-09-11,4021565.55,3264364.41,1,11,255,37,9,3,2012,0,69,4548962.79,3517300.88,3645749.44,2876968.79,9508676.62,7439851.59,4033912.16,3258198.58,3388181.83,2654275.25,5309511.71,4143402.78,,,,,3551226.46,787676.8595732906,2783152.612857143,5559417.582142857,2974506.3259281227,4373889.270714286,4844686.091785714,2239153.0300826887,3816607.9139285716,4765585.4136666665,2182583.6379429647,3756962.0600000005,4888473.948000001,2114662.787762901,3852237.2265,4773440.759565217,2048466.980593184,3758430.6104347827,4155074.668374229,4757309.797960554,0.0,0.0,0.0,0.0
2012-09-12,3335978.29,2673690.65,2,12,256,37,9,3,2012,0,70,4021565.55,3264364.41,2398185.51,1966376.48,9260558.32,7336294.54,3780293.26,2886923.59,3928170.01,3189564.96,3820831.41,3075464.87,,,,,3604914.4757142854,807745.468908991,2838494.8442857144,5167481.077142857,2768472.020505319,4075640.1864285716,4844245.141428572,2239319.8165470907,3816828.1221428574,4786698.204333333,2171837.146917684,3777298.3653333336,4867008.178666666,2116852.2132402533,3837586.587,4762699.685142857,2035553.531464785,3751372.521857143,4121697.388780672,4709842.427124389,0.0,0.0,0.0,0.0
2012-09-13,2609609.29,2103806.97,3,13,257,37,9,3,2012,0,71,3335978.29,2673690.65,2858227.37,2147909.96,10086534.1,7950911.72,5249978.18,4222455.97,4033912.16,3258198.58,3948841.28,3154482.05,,,,,3738884.8728571427,633141.8823845107,2939539.7257142854,4744296.789285714,2537891.5723738275,3742597.0514285713,4828376.749642856,2248693.136733357,3809212.6599999997,4766958.480333333,2182574.003149405,3760102.555,4858927.293333334,2121833.1653594384,3830890.35,4742605.0176056335,2028042.1904244395,3736193.903943662,3925267.614085504,4621206.031180881,0.0,0.0,0.0,0.0
2012-09-14,3729228.43,2835412.27,4,14,258,37,9,3,2012,0,72,2609609.29,2103806.97,3282753.8,2580035.06,9104678.52,7277460.12,4089284.05,3238908.92,3780293.26,2886923.59,3503801.49,2708219.59,,,,,3703368.0042857146,694752.6452394562,2933239.2985714287,4210230.731428572,2070968.497106295,3324946.7121428573,4734077.860714286,2285420.454447409,3733546.6242857142,4719481.717999999,2214329.7143357177,3721622.834666667,4836606.7601666665,2138547.2079291004,3813379.098666667,4712980.076944444,2029338.8215287835,3713521.8631944447,3596353.033064128,4491425.596265986,0.0,0.0,0.0,0.0
2012-09-15,3605125.64,2849539.9,5,15,259,37,9,3,2012,1,73,3729228.43,2835412.27,3666204.89,2804001.32,8560208.92,6738335.17,3450015.71,2808916.94,5249978.18,4222455.97,4476729.49,3463061.65,,,,,3767150.0942857144,669746.5685044819,2969721.757142857,3826270.0107142855,1518288.9933761966,3007657.5800000005,4721218.731428572,2290190.781036326,3719136.029642857,4717779.557,2215096.06022033,3719905.790666667,4840363.875833333,2136362.8817744344,3815498.9766666666,4699504.026986301,2018483.5133659039,3701492.9646575344,3629571.882298096,4442251.585539148,0.0,0.0,0.0,0.0
2012-09-16,4452012.44,3561492.95,6,16,260,37,9,3,2012,1,74,3605125.64,2849539.9,4458501.42,3589475.8,2587099.44,1946097.28,3904300.93,3006801.4,4089284.05,3238908.92,5184141.46,4072012.16,,,,,3758424.4871428567,671675.9923404775,2976227.2685714285,3472335.490714286,670967.802155245,2729886.4892857145,4726758.371785714,2287187.6664285646,3720586.849642857,4662951.1389999995,2221815.3871769076,3674141.9216666664,4825837.145,2141833.751690567,3805273.6141666668,4684715.129864865,2008643.4096928472,3689980.085405405,3623460.321723572,4388243.460020494,0.0,0.0,0.0,0.0
2012-09-17,4811788.67,3932069.23,0,17,261,38,9,3,2012,0,75,4452012.44,3561492.95,4548962.79,3517300.88,3865505.01,3063431.08,3541027.32,2827038.81,3450015.71,2808916.94,6421487.11,5007270.91,,,,,3757497.4899999998,670552.3038614474,2972229.7185714287,3605543.562142857,666810.6573166022,2845271.8942857147,4746319.497142857,2282229.868072313,3740397.2621428566,4675042.085333333,2219571.72245414,3684894.7226666664,4813634.994666667,2141843.3639754225,3796764.9606666667,4681612.4273333335,1995206.274940989,3688266.9236,3830598.351292679,4392357.587761108,0.0,0.0,0.0,0.0
2012-09-18,5078878.07,4123200.89,1,18,262,38,9,3,2012,0,76,4811788.67,3932069.23,4021565.55,3264364.41,3645749.44,2876968.79,4147483.23,3364364.64,3904300.93,3006801.4,5171470.46,4213989.64,,,,,3795044.0442857146,727219.2147986236,3031482.3400000003,3673135.2521428573,739217.8964336623,2907317.4764285716,4791703.831071428,2269976.0149845425,3779862.6342857145,4720434.517333333,2207547.055960315,3722333.132333333,4786806.687333332,2131418.3876605732,3778844.932666667,4683325.272631578,1981916.5161365669,3691474.8486842103,4075895.9309695093,4419417.657582972,0.0,0.0,0.0,0.0
2012-09-19,3680241.62,3014323.76,2,19,263,38,9,3,2012,0,77,5078878.07,4123200.89,3335978.29,2673690.65,2398185.51,1966376.48,4597682.81,3562468.33,3541027.32,2827038.81,3442157.02,2746075.45,,,,,3946088.6900000004,876575.0715399835,3154173.2657142854,3775501.582857143,828920.4771757727,2996334.055,4824967.932499999,2267008.362975061,3806963.9289285718,4759587.088666666,2202984.465931324,3759546.4486666666,4785263.480833334,2131168.664982487,3777331.786833333,4688462.321948052,1969350.3831794136,3697081.68038961,4326641.465727132,4461963.490642136,0.0,0.0,0.0,0.0
2012-09-20,3763143.75,3080273.62,3,20,264,38,9,3,2012,0,78,3680241.62,3014323.76,2609609.29,2103806.97,2858227.37,2147909.96,5478869.55,4195738.04,4147483.23,3364364.64,3117550.57,2531656.38,,,,,3995269.1657142863,845755.2902949138,3202835.138571429,3867077.019285714,729967.8125375325,3071187.432142857,4792202.175714286,2277022.9583683964,3787387.3371428577,4764227.565333334,2200474.3130321447,3765789.2803333336,4789231.557500001,2128845.897438616,3781802.592,4675536.415512821,1959848.2171178255,3688328.3737179483,4165041.504295349,4411529.82156845,0.0,0.0,0.0,0.0
2012-09-21,3943768.14,2978697.93,4,21,265,38,9,3,2012,0,79,3763143.75,3080273.62,3729228.43,2835412.27,3282753.8,2580035.06,4637850.57,3632210.67,4597682.81,3562468.33,4730517.69,3685006.66,,,,,4160059.8028571433,610402.7775708649,3342330.3742857142,3931713.9035714283,671486.4469500594,3137784.8364285715,4730926.254285714,2280942.157600377,3747549.322142857,4751416.249333333,2205302.3891704143,3756319.5796666667,4799991.443833334,2121873.5677079777,3790946.212666667,4663987.1412658235,1949948.423156631,3680631.4781012656,4064567.065721512,4369698.462112421,0.0,0.0,0.0,0.0
2012-09-22,3872374.03,3011266.74,5,22,266,38,9,3,2012,1,80,3943768.14,2978697.93,3605125.64,2849539.9,3666204.89,2804001.32,3589566.28,2784342.75,5478869.55,4195738.04,4096496.12,3248450.65,,,,,4190708.3328571427,590217.5291143049,3362799.7542857146,3978929.213571429,645064.6193808138,3166260.755714286,4706137.596071429,2285757.6088429647,3724209.5814285716,4729619.093666667,2210100.7015676685,3736860.5663333335,4786878.951333333,2124739.1636482966,3779174.4005,4654984.4037500005,1939240.1683045488,3671857.30875,4034367.334291134,4342219.086492265,0.0,0.0,0.0,0.0
2012-09-23,4118299.54,3294951.2,6,23,267,38,9,3,2012,1,81,3872374.03,3011266.74,4452012.44,3561492.95,4458501.42,3589475.8,4280204.53,3476942.48,4637850.57,3632210.67,5246688.08,4140019.37,,,,,4228886.6742857145,553529.1211798522,3385903.588571429,3993655.580714286,639707.2710018022,3181065.4285714286,4716237.872857143,2281261.392430506,3732314.009642857,4676069.243000001,2210782.927932527,3697378.1896666666,4783143.583166667,2126169.9786862456,3775221.3353333334,4645322.54728395,1929042.701467828,3663701.8696296294,3993869.0082183504,4311906.502202442,0.0,0.0,0.0,0.0
2012-09-24,5733263.53,4585762.62,0,24,268,39,9,3,2012,0,82,4118299.54,3294951.2,4811788.67,3932069.23,4548962.79,3517300.88,3038895.84,2365260.68,3589566.28,2784342.75,5851965.06,4579171.74,,,,,4181213.402857143,545420.6555873276,3347826.195714285,3969355.4464285714,627027.0276569717,3160027.957142857,4710455.551785714,2282612.3320962177,3725814.3210714282,4658750.875333333,2213126.3740469147,3686136.2073333333,4764337.1075,2126990.597093411,3761136.865833333,4638895.437439024,1917981.273941309,3659204.9102439024,4024976.6411637627,4299415.730447446,0.0,0.0,0.0,0.0
2012-09-25,5639897.53,4502395.62,1,25,269,39,9,3,2012,0,83,5733263.53,4585762.62,5078878.07,4123200.89,4021565.55,3264364.41,9508676.62,7439851.59,4280204.53,3476942.48,5156699.45,3989402.2,,,,,4312852.668571428,782606.148810409,3441210.965714286,4053948.3564285715,773919.1581223916,3236346.652857143,4806682.9692857135,2266269.3020064067,3805117.9617857146,4730207.450333334,2212021.719669339,3746183.5363333332,4762358.7486666655,2126016.805673018,3761246.713833333,4652080.595180723,1910031.4058471473,3670368.256144578,4452048.363372822,4391922.040095998,0.0,0.0,0.0,0.0
2012-09-26,4592282.59,3670417.04,2,26,270,39,9,3,2012,0,84,5639897.53,4502395.62,3680241.62,3014323.76,3335978.29,2673690.65,9260558.32,7336294.54,3038895.84,2365260.68,4326956.84,3403662.59,,,,,4392998.305714286,894811.3573517503,3495381.6414285717,4169543.4978571427,882020.2354171211,3324777.4535714285,4668512.2875,2079194.2634297116,3700208.82,4775530.550333334,2216408.7951653656,3780365.3076666663,4770412.05,2128449.6562271547,3769796.6041666665,4663840.320595238,1901547.256775361,3680273.3438095236,4749010.655029617,4472436.58783174,0.0,0.0,0.0,0.0
2012-09-27,7556892.66,6017108.13,3,27,271,39,9,3,2012,0,85,4592282.59,3670417.04,3763143.75,3080273.62,2609609.29,2103806.97,10086534.1,7950911.72,9508676.62,7439851.59,4804199.65,3819645.91,,,,,4523289.872857143,838350.0737686252,3589109.2528571426,4259279.519285714,854158.050525095,3395972.195714286,4501788.154285714,1874417.7088387657,3569284.623571429,4827310.108666668,2192454.2734137895,3823870.5196666666,4774834.145833333,2127788.231354159,3774242.5116666663,4662998.464941177,1890210.5695145186,3680157.387294118,4709828.638772213,4480168.587971629,0.0,0.0,0.0,0.0
2012-09-28,4892631.14,3884590.92,4,28,272,39,9,3,2012,0,86,7556892.66,6017108.13,3943768.14,2978697.93,3729228.43,2835412.27,9104678.52,7277460.12,9260558.32,7336294.54,6586130.95,5195109.56,,,,,5065254.002857142,1340760.5423630974,4008657.04,4612656.9028571425,1105552.4266851228,3675493.7071428574,4411443.817142857,1641799.652348375,3500220.2096428573,4762250.643333334,2074535.7848787114,3776445.7376666665,4820712.3626666665,2157895.1659574537,3810866.882,4696648.39744186,1904794.2857112107,3707331.233139535,5421594.64407916,4678666.915199266,0.0,0.0,0.0,0.0
2012-09-29,5304374.46,4170120.63,5,29,273,39,9,3,2012,1,87,4892631.14,3884590.92,3872374.03,3011266.74,3605125.64,2849539.9,8560208.92,6738335.17,10086534.1,7950911.72,9151622.14,7142891.18,,,,,5200805.86,1253613.507832135,4138070.3242857144,4695757.096428571,1077406.462202644,3750435.0392857143,4261013.553571428,1365584.0498457018,3379046.3096428574,4616653.070666667,1893305.1786400124,3661388.9503333336,4792487.365833333,2145451.8380879657,3789024.904666667,4698901.072643678,1893804.0828858914,3709368.700804598,5289353.76805937,4692471.058734798,0.0,0.0,0.0,0.0
2012-09-30,4694379.86,3812737.52,6,30,274,39,9,3,2012,1,88,5304374.46,4170120.63,4118299.54,3294951.2,4452012.44,3561492.95,2587099.44,1946097.28,9104678.52,7277460.12,9148357.3,7308514.33,,,,,5405377.350000001,1109228.698121523,4303620.88,4817132.012142858,1040160.9654106521,3844762.2342857146,4144733.7514285715,1098434.3726874527,3287324.361785714,4457247.749333333,1594652.6053927634,3535362.5806666664,4728366.571166666,2069095.174482958,3739478.728833333,4705781.452045455,1883994.6186525612,3714604.5181818185,5293108.941044528,4731948.697526101,0.0,0.0,0.0,0.0
2012-10-01,4752532.1,3764447.04,0,1,275,40,10,4,2012,0,89,4694379.86,3812737.52,5733263.53,4585762.62,4811788.67,3932069.23,3865505.01,3063431.08,8560208.92,6738335.17,9692427.0,7537501.15,,,,,5487674.538571429,1015206.7260319274,4377590.354285714,4834443.970714286,1035623.6610665715,3862708.2749999994,4219993.766428572,1059251.310722959,3353990.0846428573,4310237.794000001,1333311.3055206793,3419871.8273333334,4654133.613833333,1986063.0537695065,3681215.782,4705653.344269663,1873259.9090598356,3715707.1361797755,5143426.670783396,4729524.901556675,0.0,0.0,0.0,0.0
